ID_Cliente,Nombre_Cliente,Fecha_Registro,Antiguedad_Dias,Segmento,Puntaje_Fidelidad,Canal_Preferido,Region,Estado,Fecha_Actualizacion,ID_Pedido,Fecha_Pedido,Modo_Envio,Prioridad,Estado_Pedido,Ventas,Etiqueta_Ventas,Ganancia,Etiqueta_Ganancia,Margen_Rentabilidad_%,Nombre_Producto,Cantidad,Categoria,Subcategoria,Marca
C0278,Fernanda Castillo,2021-11-29,570,Corporativo,88,Correo,Sur,Los Lagos,2025-03-03,ORD-2023-00169,2023-06-22,Segunda Clase,Media,Enviado,578.24,Normal,154.34,Normal,26.69,Sillas Smart 9,2,Muebles,Sillas,Orion
C0253,Jorge Torres,2023-01-10,511,Consumidor,69,Teléfono,Centro,Maule,2024-10-09,ORD-2023-00170,2024-06-04,Primera Clase,Crítica,Cancelado,1108.03,Normal,453.11,Normal,40.89,Mesas Smart 10,7,Muebles,Mesas,Vector
C0253,Jorge Torres,2023-01-10,511,Consumidor,69,Teléfono,Centro,Maule,2024-10-09,ORD-2023-00170,2024-06-04,Primera Clase,Baja,Cancelado,2363.44,Normal,1289.68,Normal,54.57,Papelería Eco 2,4,Oficina,Papelería,Orion
C0253,Jorge Torres,2023-01-10,511,Consumidor,69,Teléfono,Centro,Maule,2024-10-09,ORD-2023-00170,2024-06-04,Primera Clase,Crítica,Cancelado,1953.69,Normal,428.42,Normal,21.93,Periféricos Eco 2,3,Tecnología,Periféricos,Vector
C0043,Carlos Pérez,2021-08-25,1145,Corporativo,80,Web,Austral,Magallanes,2024-11-01,ORD-2023-00171,2024-10-13,Segunda Clase,Crítica,Completado,3272.51,Normal,239.22,Normal,7.31,Libreros Smart 9,7,Muebles,Libreros,Patagonia
C0043,Carlos Pérez,2021-08-25,1145,Corporativo,80,Web,Austral,Magallanes,2024-11-01,ORD-2023-00171,2024-10-13,Segunda Clase,Crítica,Completado,387.25,Normal,174.95,Normal,45.18,Etiquetas Pro 7,5,Oficina,Etiquetas,Orion
C0140,Ignacio López,2024-10-31,-57,Home Office,73,App,Centro,Maule,2024-07-28,ORD-2023-00172,2024-09-04,Primera Clase,Baja,Completado,2661.8,Normal,1306.55,Normal,49.09,Almacenamiento Plus 5,5,Muebles,Almacenamiento,Nova
C0140,Ignacio López,2024-10-31,-57,Home Office,73,App,Centro,Maule,2024-07-28,ORD-2023-00172,2024-09-04,Primera Clase,Media,Completado,379.38,Normal,-5.97,Normal,-1.57,Periféricos Nova 9,2,Tecnología,Periféricos,Vector
C0285,Camila Flores,2024-09-18,-340,Corporativo,77,Correo,Sur,La Araucanía,2025-01-16,ORD-2023-00173,2023-10-14,Primera Clase,Alta,Enviado,1922.69,Normal,272.48,Normal,14.17,Archivadores Smart 7,8,Oficina,Archivadores,Altura
C0285,Camila Flores,2024-09-18,-340,Corporativo,77,Correo,Sur,La Araucanía,2025-01-16,ORD-2023-00173,2023-10-14,Primera Clase,Alta,Enviado,2039.94,Normal,86.95,Normal,4.26,Sillas Plus 4,4,Muebles,Sillas,Orion
C0285,Camila Flores,2024-09-18,-340,Corporativo,77,Correo,Sur,La Araucanía,2025-01-16,ORD-2023-00173,2023-10-14,Primera Clase,Baja,Enviado,2604.78,Normal,549.48,Normal,21.1,Accesorios Plus 3,3,Tecnología,Accesorios,Altura
C0005,Daniela Rodríguez,2023-01-29,660,Consumidor,36,Teléfono,Austral,Magallanes,2024-04-08,ORD-2023-00174,2024-11-19,Estándar,Alta,Enviado,467.5,Normal,-16.35,Normal,-3.5,Libreros Smart 9,1,Muebles,Libreros,Patagonia
C0193,Paula Fuentes,2021-08-24,1342,Corporativo,12,Correo,Centro,Valparaíso,2024-10-10,ORD-2023-00175,2025-04-27,Estándar,Baja,Enviado,1751.2,Normal,-40.58,Normal,-2.32,Sillas Plus 8,4,Muebles,Sillas,Orion
C0193,Paula Fuentes,2021-08-24,1342,Corporativo,12,Correo,Centro,Valparaíso,2024-10-10,ORD-2023-00175,2025-04-27,Estándar,Alta,Enviado,994.12,Normal,193.12,Normal,19.43,Archivadores Nova 8,5,Oficina,Archivadores,Lumen
C0193,Paula Fuentes,2021-08-24,1342,Corporativo,12,Correo,Centro,Valparaíso,2024-10-10,ORD-2023-00175,2025-04-27,Estándar,Alta,Enviado,2299.76,Normal,706.51,Normal,30.72,Etiquetas Nova 4,4,Oficina,Etiquetas,Altura
C0193,Paula Fuentes,2021-08-24,1342,Corporativo,12,Correo,Centro,Valparaíso,2024-10-10,ORD-2023-00175,2025-04-27,Estándar,Media,Enviado,3120.84,Normal,150.38,Normal,4.82,Accesorios Flex 5,5,Tecnología,Accesorios,Vector
C0004,Nicolás Silva,2021-06-13,767,Corporativo,22,App,Sur,Los Lagos,2024-12-11,ORD-2023-00176,2023-07-20,Primera Clase,Media,Completado,1724.88,Normal,868.56,Normal,50.35,Computadores Pro 2,4,Tecnología,Computadores,Altura
C0004,Nicolás Silva,2021-06-13,767,Corporativo,22,App,Sur,Los Lagos,2024-12-11,ORD-2023-00176,2023-07-20,Primera Clase,Media,Completado,1412.98,Normal,619.94,Normal,43.87,Archivadores Pro 6,2,Oficina,Archivadores,Patagonia
C0004,Nicolás Silva,2021-06-13,767,Corporativo,22,App,Sur,Los Lagos,2024-12-11,ORD-2023-00176,2023-07-20,Primera Clase,Baja,Completado,2892.8,Normal,990.82,Normal,34.25,Sobres Smart 3,5,Oficina,Sobres,Patagonia
C0004,Nicolás Silva,2021-06-13,767,Corporativo,22,App,Sur,Los Lagos,2024-12-11,ORD-2023-00176,2023-07-20,Primera Clase,Crítica,Completado,1228.92,Normal,174.79,Normal,14.22,Papelería Plus 9,5,Oficina,Papelería,Vector
C0027,Carlos Díaz,2023-06-02,178,Home Office,64,Teléfono,Sur,La Araucanía,2024-12-26,ORD-2023-00177,2023-11-27,Estándar,Media,Completado,903.06,Normal,213.96,Normal,23.69,Libreros Eco 4,6,Muebles,Libreros,Andes
C0027,Carlos Díaz,2023-06-02,178,Home Office,64,Teléfono,Sur,La Araucanía,2024-12-26,ORD-2023-00177,2023-11-27,Estándar,Alta,Completado,1252.36,Normal,530.4,Normal,42.35,Accesorios Nova 7,5,Tecnología,Accesorios,Alerce
C0027,Carlos Díaz,2023-06-02,178,Home Office,64,Teléfono,Sur,La Araucanía,2024-12-26,ORD-2023-00177,2023-11-27,Estándar,Baja,Completado,2964.84,Normal,1501.65,Normal,50.65,Accesorios Flex 1,7,Tecnología,Accesorios,Alerce
C0027,Carlos Díaz,2023-06-02,178,Home Office,64,Teléfono,Sur,La Araucanía,2024-12-26,ORD-2023-00177,2023-11-27,Estándar,Media,Completado,1687.2,Normal,472.68,Normal,28.02,Archivadores Plus 5,4,Oficina,Archivadores,Altura
C0101,Ana Flores,2022-07-16,337,Consumidor,16,Web,Norte,Tarapacá,2024-05-21,ORD-2023-00178,2023-06-18,Mismo Día,Crítica,Completado,619.6,Normal,255.88,Normal,41.3,Almacenamiento Eco 6,6,Muebles,Almacenamiento,Patagonia
C0123,Felipe Díaz,2024-07-14,-212,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00179,2023-12-15,Segunda Clase,Baja,Completado,327.47,Normal,-6.02,Normal,-1.84,Archivadores Nova 8,2,Oficina,Archivadores,Lumen
C0123,Felipe Díaz,2024-07-14,-212,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00179,2023-12-15,Segunda Clase,Baja,Completado,317.28,Normal,48.01,Normal,15.13,Accesorios Plus 8,1,Tecnología,Accesorios,Andes
C0123,Felipe Díaz,2024-07-14,-212,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00179,2023-12-15,Segunda Clase,Crítica,Completado,1736.13,Normal,579.12,Normal,33.36,Etiquetas Eco 1,3,Oficina,Etiquetas,Nova
C0123,Felipe Díaz,2024-07-14,-212,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00179,2023-12-15,Segunda Clase,Baja,Completado,1659.77,Normal,337.4,Normal,20.33,Periféricos Nova 9,7,Tecnología,Periféricos,Vector
C0287,Felipe Contreras,2022-07-26,212,Consumidor,38,Teléfono,Norte,Coquimbo,2024-08-11,ORD-2023-00180,2023-02-23,Mismo Día,Baja,Completado,676.59,Normal,15.72,Normal,2.32,Mesas Smart 9,7,Muebles,Mesas,Andes
C0174,Nicolás Martínez,2021-11-09,1084,Corporativo,18,Correo,Sur,Los Lagos,2024-12-26,ORD-2023-00181,2024-10-28,Primera Clase,Baja,Completado,156.14,Normal,84.2,Normal,53.93,Teléfonos Pro 4,2,Tecnología,Teléfonos,Alerce
C0174,Nicolás Martínez,2021-11-09,1084,Corporativo,18,Correo,Sur,Los Lagos,2024-12-26,ORD-2023-00181,2024-10-28,Primera Clase,Alta,Completado,458.96,Normal,211.84,Normal,46.16,Almacenamiento Eco 6,4,Muebles,Almacenamiento,Patagonia
C0182,Benjamín Pérez,2024-09-08,-185,Home Office,18,Correo,Centro,O'Higgins,2024-09-19,ORD-2023-00182,2024-03-07,Segunda Clase,Alta,Completado,1070.82,Normal,241.23,Normal,22.53,Accesorios Plus 8,3,Tecnología,Accesorios,Andes
C0160,Andrés Flores,2023-01-05,593,Home Office,60,Web,Sur,Los Ríos,2024-11-05,ORD-2023-00183,2024-08-20,Primera Clase,Media,Completado,2453.52,Normal,951.54,Normal,38.78,Periféricos Nova 8,6,Tecnología,Periféricos,Andes
C0160,Andrés Flores,2023-01-05,593,Home Office,60,Web,Sur,Los Ríos,2024-11-05,ORD-2023-00183,2024-08-20,Primera Clase,Media,Completado,1586.4,Normal,485.64,Normal,30.61,Accesorios Plus 8,4,Tecnología,Accesorios,Andes
C0160,Andrés Flores,2023-01-05,593,Home Office,60,Web,Sur,Los Ríos,2024-11-05,ORD-2023-00183,2024-08-20,Primera Clase,Crítica,Completado,1909.36,Normal,396.76,Normal,20.78,Computadores Plus 6,4,Tecnología,Computadores,Lumen
C0240,Sebastián Castillo,2024-01-23,227,Consumidor,51,Teléfono,Centro,Metropolitana,2024-11-13,ORD-2023-00184,2024-09-06,Mismo Día,Baja,Completado,624.56,Normal,336.8,Normal,53.93,Teléfonos Pro 4,8,Tecnología,Teléfonos,Alerce
C0240,Sebastián Castillo,2024-01-23,227,Consumidor,51,Teléfono,Centro,Metropolitana,2024-11-13,ORD-2023-00184,2024-09-06,Mismo Día,Media,Completado,2245.27,Normal,1173.09,Normal,52.25,Papelería Eco 2,4,Oficina,Papelería,Orion
C0123,Felipe Díaz,2024-07-14,-68,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00185,2024-05-07,Mismo Día,Alta,Enviado,686.25,Normal,307.12,Normal,44.75,Computadores Nova 4,1,Tecnología,Computadores,Vector
C0123,Felipe Díaz,2024-07-14,-68,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00185,2024-05-07,Mismo Día,Media,Enviado,56.24,Normal,16.62,Normal,29.55,Accesorios Eco 4,2,Tecnología,Accesorios,Orion
C0123,Felipe Díaz,2024-07-14,-68,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00185,2024-05-07,Mismo Día,Media,Enviado,4922.76,Normal,1875.9,Normal,38.11,Papelería Smart 1,6,Oficina,Papelería,Altura
C0123,Felipe Díaz,2024-07-14,-68,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00185,2024-05-07,Mismo Día,Alta,Enviado,2386.7,Normal,495.95,Normal,20.78,Computadores Plus 6,5,Tecnología,Computadores,Lumen
C0090,Daniela Fuentes,2024-04-28,-136,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2023-00186,2023-12-14,Estándar,Media,Completado,1490.92,Normal,351.94,Normal,23.61,Sobres Eco 7,2,Oficina,Sobres,Vector
C0090,Daniela Fuentes,2024-04-28,-136,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2023-00186,2023-12-14,Estándar,Alta,Completado,491.5,Normal,52.47,Normal,10.68,Sillas Smart 9,2,Muebles,Sillas,Orion
C0090,Daniela Fuentes,2024-04-28,-136,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2023-00186,2023-12-14,Estándar,Media,Completado,469.47,Normal,101.14,Normal,21.54,Mesas Smart 9,4,Muebles,Mesas,Andes
C0270,Ana Rojas,2023-11-02,513,Corporativo,40,Correo,Norte,Tarapacá,2025-03-11,ORD-2023-00187,2025-03-29,Estándar,Crítica,Enviado,1735.68,Normal,618.46,Normal,35.63,Sobres Smart 3,3,Oficina,Sobres,Patagonia
C0270,Ana Rojas,2023-11-02,513,Corporativo,40,Correo,Norte,Tarapacá,2025-03-11,ORD-2023-00187,2025-03-29,Estándar,Media,Enviado,1790.71,Normal,387.27,Normal,21.63,Papelería Plus 9,6,Oficina,Papelería,Vector
C0024,Catalina Muñoz,2021-05-19,1373,Consumidor,52,Web,Norte,Coquimbo,2024-08-26,ORD-2023-00188,2025-02-20,Primera Clase,Alta,Enviado,2227.24,Normal,720.4,Normal,32.34,Sillas Flex 2,4,Muebles,Sillas,Vector
C0024,Catalina Muñoz,2021-05-19,1373,Consumidor,52,Web,Norte,Coquimbo,2024-08-26,ORD-2023-00188,2025-02-20,Primera Clase,Baja,Enviado,952.66,Normal,321.52,Normal,33.75,Sobres Pro 2,3,Oficina,Sobres,Orion
C0241,Fernanda Sepúlveda,2023-07-03,626,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00189,2025-03-20,Mismo Día,Alta,Completado,1204.08,Normal,285.28,Normal,23.69,Libreros Eco 4,8,Muebles,Libreros,Andes
C0241,Fernanda Sepúlveda,2023-07-03,626,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00189,2025-03-20,Mismo Día,Crítica,Completado,3575.21,Normal,270.33,Normal,7.56,Libreros Pro 8,8,Muebles,Libreros,Lumen
C0241,Fernanda Sepúlveda,2023-07-03,626,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00189,2025-03-20,Mismo Día,Media,Completado,561.32,Normal,296.19,Normal,52.77,Papelería Eco 2,1,Oficina,Papelería,Orion
C0232,Catalina López,2022-06-04,451,Corporativo,55,Web,Austral,Aysén,2024-05-20,ORD-2023-00190,2023-08-29,Segunda Clase,Alta,Enviado,1766.7,Normal,381.74,Normal,21.61,Periféricos Nova 3,2,Tecnología,Periféricos,Altura
C0232,Catalina López,2022-06-04,451,Corporativo,55,Web,Austral,Aysén,2024-05-20,ORD-2023-00190,2023-08-29,Segunda Clase,Crítica,Enviado,2940.12,Normal,982.4,Normal,33.41,Mesas Smart 7,6,Muebles,Mesas,Patagonia
C0232,Catalina López,2022-06-04,451,Corporativo,55,Web,Austral,Aysén,2024-05-20,ORD-2023-00190,2023-08-29,Segunda Clase,Crítica,Enviado,1727.28,Normal,686.8,Normal,39.76,Libreros Smart 6,6,Muebles,Libreros,Lumen
C0210,Diego López,2024-05-03,-112,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00191,2024-01-12,Estándar,Baja,Completado,3476.0,Normal,1876.1,Normal,53.97,Computadores Flex 10,5,Tecnología,Computadores,Alerce
C0210,Diego López,2024-05-03,-112,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00191,2024-01-12,Estándar,Baja,Completado,736.06,Normal,221.44,Normal,30.08,Periféricos Nova 8,2,Tecnología,Periféricos,Andes
C0210,Diego López,2024-05-03,-112,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00191,2024-01-12,Estándar,Media,Completado,1324.81,Normal,602.59,Normal,45.49,Teléfonos Pro 6,2,Tecnología,Teléfonos,Orion
C0210,Diego López,2024-05-03,-112,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00191,2024-01-12,Estándar,Alta,Completado,2395.64,Normal,815.39,Normal,34.04,Sillas Smart 3,4,Muebles,Sillas,Altura
C0098,Jorge Díaz,2022-01-30,1058,Home Office,25,Teléfono,Centro,Maule,2025-02-25,ORD-2023-00192,2024-12-23,Primera Clase,Baja,Devuelto,1387.1,Normal,379.96,Normal,27.39,Periféricos Nova 7,6,Tecnología,Periféricos,Orion
C0098,Jorge Díaz,2022-01-30,1058,Home Office,25,Teléfono,Centro,Maule,2025-02-25,ORD-2023-00192,2024-12-23,Primera Clase,Media,Devuelto,2100.86,Normal,766.85,Normal,36.5,Libreros Plus 1,3,Muebles,Libreros,Altura
C0098,Jorge Díaz,2022-01-30,1058,Home Office,25,Teléfono,Centro,Maule,2025-02-25,ORD-2023-00192,2024-12-23,Primera Clase,Baja,Devuelto,3893.12,Normal,1439.62,Normal,36.98,Computadores Flex 10,8,Tecnología,Computadores,Alerce
C0161,Carlos Hernández,2024-09-19,-435,Consumidor,92,App,Sur,Los Lagos,2024-01-21,ORD-2023-00193,2023-07-12,Segunda Clase,Media,Completado,51.27,Normal,17.64,Normal,34.41,Etiquetas Nova 10,1,Oficina,Etiquetas,Orion
C0161,Carlos Hernández,2024-09-19,-435,Consumidor,92,App,Sur,Los Lagos,2024-01-21,ORD-2023-00193,2023-07-12,Segunda Clase,Alta,Completado,519.41,Normal,61.19,Normal,11.78,Periféricos Eco 10,1,Tecnología,Periféricos,Andes
C0161,Carlos Hernández,2024-09-19,-435,Consumidor,92,App,Sur,Los Lagos,2024-01-21,ORD-2023-00193,2023-07-12,Segunda Clase,Crítica,Completado,2331.36,Normal,556.2,Normal,23.86,Sillas Plus 4,4,Muebles,Sillas,Orion
C0161,Carlos Hernández,2024-09-19,-435,Consumidor,92,App,Sur,Los Lagos,2024-01-21,ORD-2023-00193,2023-07-12,Segunda Clase,Baja,Completado,994.12,Normal,165.37,Normal,16.63,Archivadores Nova 8,5,Oficina,Archivadores,Lumen
C0072,Sofía Pérez,2023-02-24,103,Consumidor,100,App,Centro,Maule,2024-06-25,ORD-2023-00194,2023-06-07,Mismo Día,Baja,Enviado,151.81,Normal,39.3,Normal,25.89,Mesas Smart 1,2,Muebles,Mesas,Orion
C0072,Sofía Pérez,2023-02-24,103,Consumidor,100,App,Centro,Maule,2024-06-25,ORD-2023-00194,2023-06-07,Mismo Día,Baja,Enviado,5073.12,Normal,1919.79,Normal,37.84,Sillas Smart 3,8,Muebles,Sillas,Altura
C0284,Sebastián Contreras,2023-10-25,-116,Corporativo,17,Correo,Austral,Aysén,2024-02-10,ORD-2023-00195,2023-07-01,Estándar,Alta,Completado,5435.51,Normal,2298.67,Ganancia Atípica,42.29,Accesorios Flex 9,7,Tecnología,Accesorios,Patagonia
C0284,Sebastián Contreras,2023-10-25,-116,Corporativo,17,Correo,Austral,Aysén,2024-02-10,ORD-2023-00195,2023-07-01,Estándar,Baja,Completado,1041.61,Normal,38.66,Normal,3.71,Papelería Smart 5,2,Oficina,Papelería,Alerce
C0088,Benjamín Fuentes,2021-08-05,848,Corporativo,56,Correo,Centro,O'Higgins,2024-03-01,ORD-2023-00196,2023-12-01,Estándar,Media,Completado,745.09,Normal,240.24,Normal,32.24,Libreros Plus 2,2,Muebles,Libreros,Vector
C0088,Benjamín Fuentes,2021-08-05,848,Corporativo,56,Correo,Centro,O'Higgins,2024-03-01,ORD-2023-00196,2023-12-01,Estándar,Crítica,Completado,921.06,Normal,270.32,Normal,29.35,Teléfonos Plus 7,4,Tecnología,Teléfonos,Alerce
C0088,Benjamín Fuentes,2021-08-05,848,Corporativo,56,Correo,Centro,O'Higgins,2024-03-01,ORD-2023-00196,2023-12-01,Estándar,Crítica,Completado,3773.4,Normal,1566.15,Normal,41.51,Computadores Plus 1,5,Tecnología,Computadores,Andes
C0088,Benjamín Fuentes,2021-08-05,848,Corporativo,56,Correo,Centro,O'Higgins,2024-03-01,ORD-2023-00196,2023-12-01,Estándar,Crítica,Completado,3508.8,Normal,1825.56,Normal,52.03,Periféricos Nova 6,4,Tecnología,Periféricos,Patagonia
C0033,Ana López,2023-07-21,643,Corporativo,64,Teléfono,Norte,Tarapacá,2024-09-01,ORD-2023-00197,2025-04-24,Primera Clase,Alta,Completado,1104.64,Normal,388.48,Normal,35.17,Mesas Smart 9,8,Muebles,Mesas,Andes
C0033,Ana López,2023-07-21,643,Corporativo,64,Teléfono,Norte,Tarapacá,2024-09-01,ORD-2023-00197,2025-04-24,Primera Clase,Alta,Completado,359.65,Normal,68.89,Normal,19.15,Papelería Pro 3,8,Oficina,Papelería,Altura
C0033,Ana López,2023-07-21,643,Corporativo,64,Teléfono,Norte,Tarapacá,2024-09-01,ORD-2023-00197,2025-04-24,Primera Clase,Crítica,Completado,227.71,Normal,57.56,Normal,25.28,Mesas Smart 1,3,Muebles,Mesas,Orion
C0033,Ana López,2023-07-21,643,Corporativo,64,Teléfono,Norte,Tarapacá,2024-09-01,ORD-2023-00197,2025-04-24,Primera Clase,Baja,Completado,724.89,Normal,335.37,Normal,46.26,Sillas Nova 10,3,Muebles,Sillas,Lumen
C0123,Felipe Díaz,2024-07-14,-399,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00198,2023-06-11,Estándar,Baja,Completado,4770.94,Normal,-19.89,Normal,-0.42,Sobres Eco 7,8,Oficina,Sobres,Vector
C0123,Felipe Díaz,2024-07-14,-399,Consumidor,100,App,Sur,Los Lagos,2025-01-30,ORD-2023-00198,2023-06-11,Estándar,Alta,Completado,1250.86,Normal,281.32,Normal,22.49,Sillas Plus 8,2,Muebles,Sillas,Orion
C0210,Diego López,2024-05-03,-27,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00199,2024-04-06,Estándar,Crítica,Completado,1387.78,Normal,66.7,Normal,4.81,Sillas Smart 9,6,Muebles,Sillas,Orion
C0210,Diego López,2024-05-03,-27,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00199,2024-04-06,Estándar,Media,Completado,802.5,Normal,265.44,Normal,33.08,Accesorios Flex 5,1,Tecnología,Accesorios,Vector
C0210,Diego López,2024-05-03,-27,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00199,2024-04-06,Estándar,Baja,Completado,3118.14,Normal,125.11,Normal,4.01,Sillas Flex 2,8,Muebles,Sillas,Vector
C0210,Diego López,2024-05-03,-27,Consumidor,49,Web,Austral,Aysén,2024-10-06,ORD-2023-00199,2024-04-06,Estándar,Alta,Completado,2487.86,Normal,-68.68,Normal,-2.76,Almacenamiento Flex 1,4,Muebles,Almacenamiento,Patagonia
C0083,Sofía Torres,2021-08-23,670,Home Office,69,App,Centro,Maule,2024-07-11,ORD-2023-00200,2023-06-24,Estándar,Media,Completado,862.44,Normal,434.28,Normal,50.35,Computadores Pro 2,2,Tecnología,Computadores,Altura
C0083,Sofía Torres,2021-08-23,670,Home Office,69,App,Centro,Maule,2024-07-11,ORD-2023-00200,2023-06-24,Estándar,Baja,Completado,3094.86,Normal,1142.34,Normal,36.91,Mesas Smart 7,6,Muebles,Mesas,Patagonia
C0083,Sofía Torres,2021-08-23,670,Home Office,69,App,Centro,Maule,2024-07-11,ORD-2023-00200,2023-06-24,Estándar,Baja,Completado,369.24,Normal,11.86,Normal,3.21,Sobres Pro 5,4,Oficina,Sobres,Alerce
C0083,Sofía Torres,2021-08-23,670,Home Office,69,App,Centro,Maule,2024-07-11,ORD-2023-00200,2023-06-24,Estándar,Baja,Completado,845.71,Normal,261.39,Normal,30.91,Sillas Nova 10,5,Muebles,Sillas,Lumen
C0025,Jorge Martínez,2023-09-22,526,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2023-00201,2025-03-01,Primera Clase,Baja,Cancelado,270.78,Normal,114.51,Normal,42.29,Teléfonos Flex 2,1,Tecnología,Teléfonos,Vector
C0025,Jorge Martínez,2023-09-22,526,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2023-00201,2025-03-01,Primera Clase,Baja,Cancelado,2914.2,Normal,1121.72,Normal,38.49,Sillas Plus 4,4,Muebles,Sillas,Orion
C0086,Josefa Silva,2022-09-10,854,Consumidor,82,Web,Sur,La Araucanía,2024-03-09,ORD-2023-00202,2025-01-11,Primera Clase,Baja,Enviado,2531.55,Normal,893.48,Normal,35.29,Almacenamiento Plus 10,4,Muebles,Almacenamiento,Patagonia
C0086,Josefa Silva,2022-09-10,854,Consumidor,82,Web,Sur,La Araucanía,2024-03-09,ORD-2023-00202,2025-01-11,Primera Clase,Media,Enviado,2780.8,Normal,1500.88,Normal,53.97,Computadores Flex 10,4,Tecnología,Computadores,Alerce
C0008,Jorge Muñoz,2023-04-02,320,Corporativo,18,Teléfono,Centro,Maule,2024-09-20,ORD-2023-00203,2024-02-16,Segunda Clase,Media,Completado,4416.72,Normal,2307.36,Ganancia Atípica,52.24,Papelería Flex 4,6,Oficina,Papelería,Altura
C0008,Jorge Muñoz,2023-04-02,320,Corporativo,18,Teléfono,Centro,Maule,2024-09-20,ORD-2023-00203,2024-02-16,Segunda Clase,Baja,Completado,1297.48,Normal,-3.52,Normal,-0.27,Mesas Eco 3,5,Muebles,Mesas,Alerce
C0008,Jorge Muñoz,2023-04-02,320,Corporativo,18,Teléfono,Centro,Maule,2024-09-20,ORD-2023-00203,2024-02-16,Segunda Clase,Alta,Completado,1664.06,Normal,703.32,Normal,42.27,Archivadores Nova 2,3,Oficina,Archivadores,Alerce
C0199,Javiera Torres,2024-02-29,270,Corporativo,97,Correo,Sur,Los Lagos,2025-03-02,ORD-2023-00204,2024-11-25,Primera Clase,Crítica,Completado,5176.68,Normal,2427.06,Ganancia Atípica,46.88,Accesorios Flex 9,6,Tecnología,Accesorios,Patagonia
C0199,Javiera Torres,2024-02-29,270,Corporativo,97,Correo,Sur,Los Lagos,2025-03-02,ORD-2023-00204,2024-11-25,Primera Clase,Baja,Completado,1156.48,Normal,308.68,Normal,26.69,Sillas Smart 9,4,Muebles,Sillas,Orion
C0199,Javiera Torres,2024-02-29,270,Corporativo,97,Correo,Sur,Los Lagos,2025-03-02,ORD-2023-00204,2024-11-25,Primera Clase,Baja,Completado,2374.43,Normal,591.03,Normal,24.89,Periféricos Eco 10,4,Tecnología,Periféricos,Andes
C0199,Javiera Torres,2024-02-29,270,Corporativo,97,Correo,Sur,Los Lagos,2025-03-02,ORD-2023-00204,2024-11-25,Primera Clase,Media,Completado,1011.33,Normal,185.85,Normal,18.38,Accesorios Plus 8,3,Tecnología,Accesorios,Andes
C0078,Ignacio Flores,2023-03-18,308,Consumidor,20,Web,Austral,Magallanes,2024-03-10,ORD-2023-00205,2024-01-20,Mismo Día,Baja,Completado,2916.69,Normal,530.82,Normal,18.2,Teléfonos Flex 8,5,Tecnología,Teléfonos,Patagonia
C0078,Ignacio Flores,2023-03-18,308,Consumidor,20,Web,Austral,Magallanes,2024-03-10,ORD-2023-00205,2024-01-20,Mismo Día,Media,Completado,1088.45,Normal,313.12,Normal,28.77,Libreros Pro 7,7,Muebles,Libreros,Nova
C0078,Ignacio Flores,2023-03-18,308,Consumidor,20,Web,Austral,Magallanes,2024-03-10,ORD-2023-00205,2024-01-20,Mismo Día,Baja,Completado,3895.33,Normal,610.28,Normal,15.67,Etiquetas Smart 9,6,Oficina,Etiquetas,Patagonia
C0128,Constanza González,2022-09-04,939,Corporativo,29,Correo,Sur,La Araucanía,2024-04-23,ORD-2023-00206,2025-03-31,Mismo Día,Crítica,Completado,6458.8,Venta Extraordinaria,3235.84,Ganancia Atípica,50.1,Computadores Nova 4,8,Tecnología,Computadores,Vector
